,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
15101,5,3,0,5,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15100,4,3,0,0,1,0,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15099,3,2,1,6,0,1,1,1,2,3,1,3,1,0,0,1,0,3,0,9,0
15098,5,3,2,0,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15097,2,3,1,3,0,0,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
15096,5,3,0,5,1,0,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
15095,3,10,1,6,0,1,0,1,2,3,1,12,1,0,0,1,0,3,0,9,0
15094,5,3,0,5,1,0,0,1,2,3,3,1,1,0,0,1,0,3,0,9,1
15093,3,4,1,4,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15092,4,0,0,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15091,5,3,0,5,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15090,3,4,1,4,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15089,2,7,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15088,3,2,2,1,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15087,5,3,0,5,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15086,3,7,0,4,0,2,2,1,2,3,1,6,1,0,0,1,0,3,0,9,0
15085,3,6,1,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15084,5,3,0,5,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15083,4,2,1,6,0,1,0,0,2,3,1,1,1,0,0,1,0,3,0,9,0
15082,5,3,0,5,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15107,3,4,0,3,0,0,1,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15109,2,2,1,1,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15080,3,3,0,0,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15110,2,3,0,0,0,0,1,0,2,3,2,2,1,0,0,1,0,3,0,9,1
15135,2,2,1,1,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15134,3,2,3,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15133,3,4,2,6,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15132,5,5,0,1,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15131,5,5,0,1,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15130,5,5,0,1,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15129,4,10,2,3,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15128,3,0,2,3,0,0,0,1,2,3,2,1,1,0,0,1,0,3,0,9,1
15127,3,3,0,3,0,1,0,1,2,3,1,3,1,0,0,1,0,3,0,9,0
15126,2,6,1,6,0,0,0,1,2,3,2,1,1,0,0,1,0,3,0,9,1
15125,3,6,0,6,0,1,1,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15124,3,3,0,0,1,1,1,1,2,3,1,3,1,0,0,1,0,3,0,9,0
15123,4,10,2,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15122,4,10,2,3,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15121,2,7,1,6,0,1,1,1,2,3,1,2,1,0,0,1,0,3,0,9,1
15120,2,6,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15119,2,6,1,6,0,0,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15118,2,7,0,6,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15117,3,0,2,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15116,4,0,0,3,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15115,2,7,0,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15114,3,4,0,6,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15113,2,2,1,1,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15112,2,2,1,1,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15111,2,2,1,1,1,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15081,5,3,0,5,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15079,3,6,1,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15023,3,3,0,3,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15050,3,11,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15048,3,11,1,6,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15047,4,1,1,1,0,1,0,1,2,3,1,6,1,0,0,1,0,3,0,9,0
15046,4,3,1,2,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15045,3,1,1,3,0,1,0,1,2,3,2,2,1,0,0,1,0,3,0,9,1
15044,4,4,2,1,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15043,4,2,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15042,3,2,0,6,0,0,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15041,2,2,1,6,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15040,3,2,0,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15039,4,2,0,6,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15038,4,1,0,3,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15037,3,3,1,3,0,1,0,0,2,3,1,3,1,0,0,1,0,3,0,9,0
15036,2,3,1,3,0,0,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15035,4,2,0,1,1,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15034,2,3,1,3,0,0,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15033,3,3,1,1,1,0,0,1,2,3,1,3,1,0,0,1,0,3,0,9,0
15032,3,8,0,6,0,1,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
15031,2,1,1,1,0,0,0,1,2,3,1,3,1,0,0,1,0,3,0,9,0
15030,4,1,0,3,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15029,4,8,0,6,0,0,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15028,4,1,1,1,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15027,4,1,0,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15026,2,4,2,5,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15025,5,0,2,5,1,1,0,1,2,3,1,5,1,0,0,1,0,3,0,9,0
15024,3,8,0,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15049,2,2,1,6,0,0,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
15051,2,3,1,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15078,4,10,0,4,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15052,4,4,2,1,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15077,3,3,0,3,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15076,2,2,1,1,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15075,4,10,0,0,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15074,2,3,1,3,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15073,2,2,1,1,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15072,2,2,1,1,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15071,3,3,0,0,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15070,2,4,1,2,0,1,0,1,2,3,1,5,1,0,0,1,0,3,0,9,0
15069,5,4,0,4,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15068,4,4,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15067,2,3,1,3,0,1,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
15066,4,2,1,6,0,1,0,0,2,3,1,10,1,0,0,1,0,3,0,9,0
15065,3,8,2,6,0,2,2,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15064,4,8,0,3,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15063,4,4,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15062,2,4,1,1,0,0,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15061,4,4,0,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15060,4,4,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15059,3,10,0,3,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15058,4,4,2,1,0,1,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
15057,4,3,2,3,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
15056,2,3,1,3,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15055,2,3,1,3,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15054,2,3,1,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15053,3,11,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
15370,3,2,0,6,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
15371,3,8,0,6,0,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
15372,2,3,1,1,0,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
15678,5,3,0,0,1,2,2,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15690,3,1,2,1,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15689,3,3,1,2,1,0,0,0,2,0,1,1,1,0,0,1,0,3,0,9,0
15688,3,6,1,6,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15687,2,2,1,3,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15686,3,2,1,6,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15685,2,3,0,0,0,1,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15684,3,3,0,1,1,1,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15683,2,2,0,1,0,0,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15682,4,4,1,4,1,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15681,3,3,1,1,0,0,0,1,2,0,1,6,1,0,0,1,0,3,0,9,0
15680,4,6,0,6,1,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15679,4,6,1,6,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15677,4,8,0,1,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15605,2,2,1,6,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15676,2,3,1,3,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15675,2,3,1,3,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15674,4,3,0,3,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15673,3,4,1,6,0,1,1,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15672,4,6,0,6,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15671,3,4,0,4,0,0,1,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15670,4,3,0,3,0,0,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15669,3,6,1,6,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15668,3,2,2,6,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15667,3,3,2,1,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15666,2,3,0,3,0,1,0,1,2,0,2,1,1,0,0,1,0,3,0,9,0
15665,2,4,1,1,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15691,2,3,0,0,0,1,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15692,4,3,1,6,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15693,4,3,1,2,1,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15694,2,2,1,1,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15719,3,3,1,3,0,0,1,1,2,0,2,8,1,0,0,1,0,3,0,9,0
15718,3,6,0,1,0,1,0,1,2,0,1,8,1,0,0,1,0,3,0,9,0
15717,2,2,1,1,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15716,3,3,1,3,1,0,0,1,2,0,1,10,1,0,0,1,0,3,0,9,0
15715,5,3,0,0,0,0,1,1,2,0,1,6,1,0,0,1,0,3,0,9,0
15714,4,2,0,1,0,1,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15713,4,3,1,2,1,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15712,4,3,1,1,1,1,0,1,2,0,1,5,1,0,0,1,0,3,0,9,0
15711,3,8,2,3,0,0,0,1,2,0,1,6,1,0,0,1,0,3,0,9,0
15710,3,2,1,1,1,0,0,1,2,0,1,3,1,0,0,1,0,3,0,9,1
15709,3,3,0,3,0,0,0,1,2,0,2,1,1,0,0,1,0,3,0,9,0
15708,4,2,0,6,0,0,1,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15707,5,3,0,0,0,0,0,1,2,0,2,1,1,0,0,1,0,3,0,9,0
15706,5,2,0,6,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15705,5,10,0,6,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15704,3,10,1,6,0,0,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15703,2,3,0,3,0,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15702,5,10,0,6,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15701,4,6,0,6,0,0,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15700,5,3,0,0,1,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15699,3,2,0,1,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15698,3,2,0,1,0,1,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15697,5,3,0,0,0,1,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15696,2,3,0,0,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15695,2,4,1,4,0,0,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15664,2,8,1,4,0,0,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15663,2,2,1,1,1,0,0,1,2,0,2,2,1,0,0,1,0,3,0,9,1
15662,3,4,2,4,0,1,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15633,2,4,1,4,0,0,0,1,2,0,1,7,1,0,0,1,0,3,0,9,0
15631,3,4,1,6,0,1,0,0,2,0,1,2,1,0,0,1,0,3,0,9,0
15630,4,3,0,3,1,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15629,3,1,1,1,0,0,1,0,2,0,3,2,1,0,0,1,0,3,0,9,0
15628,2,2,2,3,0,0,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15627,3,3,0,5,0,1,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15626,6,5,0,6,0,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15625,2,3,1,3,0,1,0,0,2,0,1,7,1,0,0,1,0,3,0,9,0
15624,5,3,0,0,0,0,0,1,2,0,1,5,1,0,0,1,0,3,0,9,0
15623,4,1,2,1,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15622,2,3,0,3,0,1,0,1,2,0,1,16,1,0,0,1,0,3,0,9,0
15621,5,10,0,6,0,1,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15620,2,11,1,1,1,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15619,5,5,0,0,1,0,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15618,3,2,1,6,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15617,5,0,2,3,1,0,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15616,3,3,0,5,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15615,3,1,1,1,0,1,0,1,2,0,1,8,1,0,0,1,0,3,0,9,0
15614,2,1,0,1,0,1,1,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15613,4,2,0,1,0,0,0,1,2,0,2,2,1,0,0,1,0,3,0,9,1
15612,2,1,0,1,0,1,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15611,3,3,1,3,1,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15610,2,1,1,1,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15609,2,3,0,3,0,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15608,3,3,0,1,0,1,0,0,2,0,1,2,1,0,0,1,0,3,0,9,0
15607,5,3,0,3,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15632,3,3,0,5,0,0,1,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15634,2,11,1,1,0,1,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15661,3,2,1,6,0,1,1,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15635,4,3,0,0,1,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15660,3,4,1,6,0,0,0,1,2,0,1,20,1,0,0,1,0,3,0,9,0
15659,4,1,2,1,0,0,1,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15658,3,3,0,0,1,0,1,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15657,2,4,0,3,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15656,5,10,0,3,1,0,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15655,5,3,0,0,1,0,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15654,2,4,1,4,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15653,2,4,0,3,0,2,2,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15652,2,3,0,3,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15651,3,8,1,6,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15650,2,2,0,1,0,1,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15649,3,2,1,1,1,0,1,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15648,3,2,2,3,0,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15647,3,8,1,6,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15646,3,4,0,4,0,0,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15645,2,3,0,3,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15644,4,1,2,1,0,0,1,0,2,0,1,7,1,0,0,1,0,3,0,9,0
15643,4,2,0,6,1,1,0,1,2,0,1,11,1,0,0,1,0,3,0,9,0
15642,4,6,0,6,0,1,0,1,2,0,2,3,1,0,0,1,0,3,0,9,1
15641,2,2,1,4,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15640,3,3,0,0,0,1,0,1,2,0,1,6,1,0,0,1,0,3,0,9,0
15639,3,3,0,2,0,0,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15638,3,6,1,6,0,1,0,0,2,0,1,3,1,0,0,1,0,3,0,9,0
15637,2,3,0,3,1,0,1,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15636,5,3,0,0,1,1,1,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15720,2,1,1,4,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15721,3,3,0,0,1,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15722,3,3,0,1,0,0,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15808,5,10,0,6,1,0,0,1,2,0,1,5,1,0,0,1,0,3,0,9,0
15806,3,1,1,1,0,0,0,1,2,0,2,4,1,0,0,1,0,3,0,9,0
15805,3,3,0,3,1,1,0,1,2,0,2,1,1,0,0,1,0,3,0,9,0
15804,4,1,2,1,0,0,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15803,3,4,0,4,0,0,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15802,2,3,1,3,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15801,5,3,0,0,1,0,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15800,3,8,0,1,0,0,0,1,2,0,2,2,1,0,0,1,0,3,0,9,0
15799,4,2,0,6,0,0,0,1,2,0,2,1,1,0,0,1,0,3,0,9,0
15798,1,11,1,3,1,1,0,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15797,3,10,0,1,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15796,4,1,0,1,0,1,1,1,2,0,2,1,1,0,0,1,0,3,0,9,1
15795,2,2,1,6,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15794,4,3,1,3,1,1,0,1,2,0,2,5,1,0,0,1,0,3,0,9,0
15793,4,1,0,1,0,0,0,1,2,0,2,1,1,0,0,1,0,3,0,9,1
15792,4,3,0,1,1,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15791,2,4,0,3,0,1,0,1,2,0,2,4,1,0,0,1,0,3,0,9,1
15790,4,3,0,1,1,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15789,5,2,0,6,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15788,4,2,0,1,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15787,4,4,1,6,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,1
15786,2,3,1,3,0,0,0,1,2,0,2,5,1,0,0,1,0,3,0,9,0
15785,4,8,0,1,0,1,0,0,2,0,1,1,1,0,0,1,0,3,0,9,0
15784,4,2,0,1,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15783,4,8,0,1,0,0,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15782,3,2,0,6,0,0,0,0,2,0,2,3,1,0,0,1,0,3,0,9,1
15807,4,0,2,0,1,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15809,4,0,2,0,1,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15780,5,4,0,4,0,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15810,3,1,0,0,1,0,0,1,2,0,2,4,1,0,0,1,0,3,0,9,1
15835,3,6,0,6,0,1,0,1,2,0,1,8,1,0,0,1,0,3,0,9,0
15834,3,3,0,0,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15833,2,3,1,3,0,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15832,3,3,0,2,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15831,4,2,0,6,1,1,0,0,2,0,1,1,1,0,0,1,0,3,0,9,0
15830,3,3,1,2,1,1,0,0,2,0,4,1,1,0,0,1,0,3,0,9,1
15829,4,2,0,6,1,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15828,3,2,1,1,0,1,0,0,2,0,2,4,1,0,0,1,0,3,0,9,0
15827,4,2,1,3,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15826,3,3,0,2,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15825,3,10,1,6,0,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15824,2,3,2,3,0,1,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15823,3,2,0,3,0,1,1,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15822,3,1,0,6,0,0,0,0,2,0,2,10,1,0,0,1,0,3,0,9,1
15821,3,3,0,0,1,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15820,5,3,2,3,1,1,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15819,3,4,0,5,1,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15818,3,3,1,0,1,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15817,3,2,1,6,0,0,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15816,2,3,1,3,0,1,1,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15815,3,10,0,6,1,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15814,3,3,1,0,0,0,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15813,4,1,2,1,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15812,5,0,2,0,1,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15811,2,3,1,5,1,0,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15781,4,2,0,1,0,0,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15779,3,2,1,1,0,0,0,1,2,0,1,15,1,0,0,1,0,3,0,9,0
15723,2,2,0,1,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15750,3,3,0,2,0,1,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15748,3,2,2,3,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15747,2,3,1,1,0,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15746,4,0,0,0,1,1,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15745,4,6,0,6,0,1,0,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15744,3,4,1,4,0,0,0,1,2,0,2,2,1,0,0,1,0,3,0,9,1
15743,4,2,1,3,0,0,0,1,2,0,1,11,1,0,0,1,0,3,0,9,0
15742,2,1,0,1,1,0,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15741,3,1,0,1,1,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15740,4,1,0,1,1,0,1,1,2,0,1,4,1,0,0,1,0,3,0,9,0
15739,3,2,0,1,0,0,0,0,2,0,1,1,1,0,0,1,0,3,0,9,0
15738,3,2,0,1,0,1,0,0,2,0,1,1,1,0,0,1,0,3,0,9,0
15737,5,2,0,6,1,0,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15736,3,4,2,4,0,0,1,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15735,3,1,0,1,0,1,0,0,2,0,1,1,1,0,0,1,0,3,0,9,0
15734,2,3,0,2,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15733,3,3,0,3,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15732,2,3,0,3,0,0,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15731,4,1,0,1,0,1,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
15730,4,10,0,3,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15729,6,2,0,1,1,0,1,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15728,3,2,1,1,0,0,0,1,2,0,1,1,1,0,0,1,0,3,0,9,0
15727,3,1,2,1,1,0,1,1,2,0,1,2,1,0,0,1,0,3,0,9,0
15726,4,3,0,0,1,0,0,1,2,0,1,3,1,0,0,1,0,3,0,9,0
