,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
27163,1,1,1,1,4,4,3,2,2,2,0,-68,-84,-81,-65,-81,-46,0,0,0,0,0,0,0
27164,4,1,2,2,4,0,0,0,0,0,0,-68,-84,-80,-65,-80,-45,0,0,0,0,0,0,0
27165,27,1,2,1,4,1,2,0,0,0,0,-28,-42,-61,-37,-52,-23,0,0,0,0,2,0,0
27166,1,1,3,2,4,1,2,0,0,0,0,-68,-84,-80,-65,-81,-45,0,0,0,0,0,0,0
27167,1,1,2,1,2,0,0,0,0,0,0,-68,-84,-80,-65,-81,-45,0,0,0,0,0,0,1
27168,1,1,1,2,2,0,0,0,2,0,0,-67,-83,-80,-64,-79,-44,0,0,0,0,0,0,0
27169,19,1,1,2,3,0,0,0,0,0,-1,-57,-72,-73,-53,-67,-46,0,0,0,0,0,0,0
27170,13,1,2,1,3,0,0,0,0,0,0,-57,-72,-73,-53,-66,-34,0,0,0,1,0,0,0
27171,9,1,1,2,3,0,0,0,0,0,0,-55,-69,-72,-51,-65,-33,0,0,0,0,0,0,0
27172,16,1,1,2,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
27173,15,1,3,1,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
27174,18,1,2,2,3,0,0,0,0,-1,-1,-69,-85,-81,-66,-82,-45,0,0,0,0,2,0,0
27175,17,1,2,2,3,0,0,0,0,0,0,-46,-60,-67,-43,-56,-26,0,0,0,0,1,0,0
27176,49,1,1,1,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
27177,33,1,1,1,4,-2,-2,-2,-2,-2,-2,-68,-85,-81,-66,-80,-45,0,0,0,2,3,0,0
27178,11,1,3,1,4,2,2,-2,-2,-2,-2,-59,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
27179,17,1,1,1,3,0,0,0,0,0,0,-66,-81,-79,-62,-77,-43,0,0,0,0,0,0,0
27180,19,1,3,1,4,-2,-2,-2,-2,-2,-2,-69,-85,-80,-67,-80,-46,0,0,0,2,0,1,0
27181,22,1,1,1,4,0,0,0,0,0,0,-65,-80,-78,-61,-77,-42,0,0,0,0,0,0,0
27182,11,1,1,2,2,0,0,0,0,0,0,-62,-76,-76,-58,-76,-42,1,0,0,0,0,0,0
27183,14,1,1,2,4,0,0,0,0,0,0,-57,-76,-76,-58,-63,-38,0,0,0,0,2,0,0
27184,7,1,2,2,2,1,2,-1,-1,-1,-1,-69,-85,-81,-67,-82,-46,0,0,0,0,0,0,1
27185,8,1,2,2,2,0,0,2,0,0,0,-61,-76,-76,-58,-74,-41,0,0,0,0,0,0,0
27186,19,1,1,2,2,-1,-1,-1,-1,-1,-1,-68,-85,-80,-66,-82,-46,0,0,0,0,0,1,0
27187,23,1,3,2,2,0,0,-1,-1,-2,-2,-66,-83,-81,-65,-82,-47,0,0,1,0,0,0,0
27188,11,1,1,2,2,0,0,0,0,0,0,-48,-63,-69,-45,-60,-29,0,0,0,0,1,0,0
27189,11,1,2,2,2,1,-1,-1,-1,0,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
27190,22,1,1,1,2,2,0,0,0,0,0,-16,-30,-48,-10,-60,-44,1,0,1,0,0,0,0
27191,22,1,1,2,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-46,0,0,0,0,0,0,0
27192,24,1,1,2,3,3,2,2,2,2,2,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,1
27193,32,1,1,2,3,0,0,-2,-2,-2,-2,-67,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
27194,46,1,2,1,3,0,0,0,0,0,0,-39,-51,-66,-40,-53,-24,1,0,0,0,1,1,0
27195,30,1,1,1,3,2,2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
27196,1,1,3,1,4,-1,0,-1,-1,2,0,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,1
27197,14,1,3,2,4,-1,-1,-1,-1,-1,0,-68,-84,-81,-67,-75,-42,0,0,0,5,1,0,0
27198,2,1,2,1,3,1,-1,-1,2,0,0,-69,-80,-78,-62,-77,-42,2,0,0,0,0,0,1
27199,32,1,1,1,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
27200,17,1,1,1,4,-1,-1,-1,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
27201,35,1,2,1,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
27202,14,1,2,1,4,0,0,0,0,0,0,-48,-62,-67,-42,-56,-26,0,0,0,0,0,0,0
27203,27,1,3,3,4,1,-2,-1,0,0,0,-70,-85,-81,-66,-81,-45,0,0,0,0,0,0,0
27204,12,1,3,1,3,0,-1,-1,-1,-1,-1,-60,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
27205,23,1,2,1,4,0,0,2,2,0,0,-48,-60,-67,-42,-56,-42,1,0,0,0,0,0,0
27206,8,1,2,1,4,0,0,-1,0,0,0,-69,-86,-73,-52,-67,-34,0,4,0,0,0,1,0
27207,18,1,2,1,4,0,0,0,2,0,0,-58,-73,-69,-47,-65,-33,0,2,0,0,0,0,0
27208,1,1,1,1,4,0,0,0,0,0,0,-66,-82,-80,-64,-80,-45,0,0,0,0,1,0,0
27209,4,1,2,1,4,0,0,2,2,2,2,-62,-77,-76,-57,-73,-39,0,0,0,0,0,0,1
27210,15,1,1,2,2,-1,-1,-1,-1,-1,-2,-69,-85,-81,-66,-83,-47,0,0,0,0,0,0,0
27211,5,1,3,2,3,2,2,2,2,0,0,-64,-80,-78,-61,-76,-41,0,0,0,0,0,0,1
27212,14,1,1,2,2,0,0,0,0,0,0,-60,-74,-75,-56,-77,-47,0,0,0,0,0,0,0
27213,9,1,1,2,2,2,0,0,2,2,2,-63,-79,-77,-59,-75,-41,0,0,0,0,0,1,1
27214,5,1,2,1,3,2,2,2,2,2,2,-66,-81,-79,-63,-78,-43,0,0,0,0,0,0,0
27215,21,1,1,1,3,-1,-1,-1,0,-1,-1,-68,-82,-81,-65,-82,-46,2,0,1,0,1,0,0
27216,12,1,1,2,4,2,2,2,2,2,2,-57,-72,-74,-53,-68,-35,0,0,0,0,0,0,1
27217,1,1,3,2,4,1,2,2,2,0,0,-68,-84,-80,-66,-82,-46,0,0,0,0,0,0,1
27218,19,1,3,2,3,0,0,0,-2,-1,0,-68,-84,-81,-67,-82,-47,0,0,0,0,0,0,0
27219,14,1,3,1,4,0,0,0,0,0,0,-43,-57,-65,-39,-62,-32,0,0,0,0,0,0,0
27220,9,1,1,2,3,0,0,0,0,0,0,-65,-80,-79,-62,-77,-43,0,0,0,0,0,0,0
27221,29,1,2,2,3,2,2,2,2,2,2,-20,-31,-49,-12,-25,-2,1,0,0,0,2,0,1
27222,15,1,1,2,3,1,-1,-1,-1,0,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
27223,49,1,1,2,3,0,0,-1,-1,-1,-1,-64,-82,-81,-67,-82,-46,0,0,0,0,1,1,0
27224,7,1,3,2,3,0,0,0,0,0,2,-57,-71,-73,-54,-73,-40,0,0,0,0,0,0,1
27225,8,1,2,1,3,0,0,2,0,0,0,-56,-68,-71,-51,-73,-39,2,0,0,0,0,0,0
27226,31,1,1,1,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-66,-78,-46,0,0,0,3,0,1,0
27227,38,1,1,1,3,-1,-1,0,0,0,0,-67,-70,-74,-55,-69,-39,9,0,0,0,0,0,0
27228,2,1,2,1,4,1,4,3,2,2,3,-67,-83,-80,-64,-80,-45,0,0,0,0,0,0,1
27229,16,1,2,1,3,1,-2,-1,-1,0,0,-69,-85,-81,-65,-80,-45,0,0,0,1,0,2,0
27230,19,1,1,2,3,2,2,2,0,0,0,-54,-68,-72,-50,-64,-32,0,0,0,0,1,0,1
27231,37,1,5,1,4,-1,-1,-1,-1,0,-1,-66,-83,-80,-62,-80,-44,1,0,2,0,4,5,0
27232,25,1,1,1,4,-1,-1,-2,-2,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
27233,35,1,1,1,3,-1,-1,-1,-1,-1,-1,-68,-85,-81,-66,-81,-46,0,0,0,1,0,0,0
27234,23,1,1,1,3,-1,-1,-1,0,-1,-1,-69,-85,-79,-64,-80,-43,0,1,0,2,5,4,0
27235,9,1,1,2,3,1,2,2,0,0,2,-66,-81,-79,-62,-78,-43,0,0,0,0,0,0,0
27236,8,1,2,1,3,0,0,0,0,0,0,-54,-70,-72,-56,-71,-38,0,0,0,0,0,1,1
27237,28,1,2,2,3,-1,-1,-1,-1,-1,-1,-57,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
27238,7,1,3,2,4,0,0,2,0,0,0,-68,-82,-80,-63,-78,-43,0,0,0,0,0,0,0
27239,23,1,1,1,3,-1,-1,-1,-1,-1,-1,-67,-85,-81,-65,-81,-47,0,0,1,0,0,4,0
27240,2,1,1,2,2,0,0,0,0,0,-1,-66,-82,-79,-63,-79,-47,0,0,0,0,0,0,0
27241,2,1,2,1,4,2,0,0,0,0,0,-64,-80,-78,-61,-77,-42,0,0,0,0,0,0,0
27242,4,1,2,2,3,0,0,0,0,0,0,-66,-82,-79,-63,-79,-44,0,0,0,0,0,0,1
27243,17,1,3,1,3,-1,-1,-1,0,-1,-1,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,1
27244,30,1,2,1,3,0,0,0,0,0,2,-67,-82,-79,-63,-77,-43,0,0,0,0,0,0,0
27245,7,1,1,2,3,0,0,0,0,0,0,-60,-76,-76,-56,-73,-40,0,0,0,0,0,0,0
27246,4,1,2,1,4,1,2,0,0,-1,2,-61,-76,-76,-67,-81,-46,0,0,0,1,0,0,0
27247,38,1,3,2,3,0,0,0,0,0,0,-60,-74,-73,-53,-67,-35,1,1,1,1,1,0,0
27248,43,1,1,2,3,0,0,0,0,0,0,-48,-64,-70,-51,-68,-45,0,0,0,0,0,0,0
27249,4,1,2,2,3,1,-1,-1,-1,0,0,-69,-85,-81,-65,-81,-45,0,0,1,0,0,0,0
27250,20,1,1,1,3,0,0,0,0,0,0,-42,-57,-66,-41,-56,-26,0,0,0,0,1,0,0
27251,22,1,3,2,3,0,0,0,0,0,0,-45,-59,-68,-42,-61,-30,0,0,0,0,1,0,0
27252,4,1,2,1,4,0,0,0,0,0,0,-65,-80,-78,-61,-77,-42,0,0,0,0,0,0,0
27253,9,1,3,2,4,-1,-1,2,2,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
27254,7,1,1,1,4,2,2,2,2,2,2,-62,-78,-77,-59,-74,-40,0,0,0,0,0,0,0
27255,24,1,3,1,2,0,0,0,0,0,0,-26,-49,-72,-50,-64,-32,0,0,0,0,0,0,0
27256,14,1,3,1,4,-2,-2,-2,-2,-2,-2,-69,-85,-80,-67,-82,-47,0,0,0,0,0,0,0
27257,13,1,3,1,4,0,0,0,0,0,0,-45,-59,-66,-55,-69,-36,0,0,0,1,1,0,0
27258,52,1,1,1,3,0,0,0,0,0,0,-10,-22,-45,-10,-27,-3,1,0,1,1,2,3,0
27259,1,1,1,2,3,2,2,2,2,0,0,-67,-82,-79,-63,-79,-44,0,0,0,0,0,0,1
27260,12,1,1,1,2,0,0,0,0,0,0,-57,-73,-74,-55,-73,-40,0,0,0,0,0,0,0
27261,1,1,3,2,3,1,4,3,2,2,2,-67,-83,-80,-64,-80,-45,0,0,0,0,0,0,0
27262,4,1,2,1,3,3,2,3,2,2,2,-64,-79,-78,-60,-76,-41,0,0,0,0,0,0,1
27263,46,1,3,2,3,2,2,0,0,0,0,21,7,-28,20,-4,12,0,1,2,2,3,2,1
27264,30,1,2,2,4,0,0,0,0,0,0,-5,-21,-49,-35,-53,-36,1,0,0,1,1,35,0
27265,17,1,2,1,4,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
27266,30,1,1,1,4,-2,-2,-2,-2,-2,-2,-68,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
27267,15,1,1,1,4,2,2,0,0,2,2,-67,-83,-80,-64,-79,-44,0,0,0,0,0,0,1
27268,49,1,2,2,3,0,0,0,2,0,0,-47,-60,-66,-40,-54,-24,0,0,0,1,1,2,0
27269,37,1,2,1,3,0,0,0,0,0,0,-19,-31,-55,-20,-41,-19,1,0,1,1,1,1,0
27270,24,1,0,1,3,-2,-2,-2,-2,-2,-2,-65,-84,-80,-61,-83,-47,0,0,3,0,0,0,0
27271,49,1,1,2,3,-1,-1,-1,-1,-1,0,-66,-70,-84,-62,-64,-46,9,0,12,17,0,0,0
27272,20,1,1,2,3,-1,-1,-1,-1,-1,-1,-68,-84,-81,-64,-80,-45,1,0,1,1,3,1,0
27273,24,1,1,1,4,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
27274,5,1,1,2,2,0,0,0,2,0,0,-59,-74,-75,-56,-75,-41,0,0,0,0,0,0,0
27275,19,1,2,1,4,-1,-1,-1,-1,-1,-1,-69,-85,-79,-66,-82,-44,0,1,0,0,3,0,0
27276,19,1,1,1,3,2,2,2,2,2,2,-62,-77,-76,-58,-73,-41,0,0,0,0,0,0,1
27277,1,1,2,2,4,1,2,2,2,0,0,-66,-82,-79,-63,-79,-44,0,0,0,0,0,0,0
27278,35,1,1,1,4,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
27279,9,1,2,1,3,0,0,-2,-2,-2,-2,-53,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
27280,17,1,2,1,3,0,0,0,0,0,0,-51,-66,-72,-50,-65,-33,0,0,0,0,0,0,0
27281,37,1,1,1,4,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
27282,4,1,3,1,2,0,0,0,0,0,0,-61,-76,-76,-58,-73,-39,0,0,0,0,0,0,0
27283,19,1,1,2,3,0,0,0,0,0,0,-45,-58,-65,-38,-52,-24,0,0,0,0,1,0,0
27284,19,1,1,1,4,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
27285,27,1,1,2,3,0,0,0,0,0,0,-31,-47,-60,-33,-47,-20,1,0,1,0,1,1,0
27286,19,1,1,1,3,1,-2,-2,-1,0,0,-69,-85,-81,-59,-74,-41,0,0,4,0,0,0,0
27287,14,1,1,2,3,0,0,0,0,0,0,-34,-63,-65,-41,-65,-33,1,1,0,1,1,48,0
27288,35,1,2,1,3,0,0,0,0,0,0,-7,-19,-51,-30,-46,-20,1,0,0,1,1,1,1
27289,22,1,1,1,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,0
27290,23,1,2,3,3,0,0,0,0,0,0,-66,-82,-80,-64,-81,-46,0,0,0,0,0,0,0
27291,41,1,1,1,4,-1,-1,-1,2,2,-2,-69,-85,-81,-66,-83,-47,0,0,0,0,0,0,0
27292,44,1,1,1,3,-2,-2,-2,-2,-2,-2,-67,-82,-79,-66,-78,-41,1,1,0,3,9,6,0
27293,1,1,3,2,3,0,0,0,0,0,0,-68,-84,-80,-65,-81,-45,0,0,0,0,0,0,0
27294,9,1,2,1,3,0,0,0,0,0,-2,-63,-79,-79,-65,-83,-47,0,0,0,0,0,0,0
27295,17,1,1,1,4,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
27296,1,1,3,2,4,0,0,0,0,0,0,-68,-83,-81,-65,-81,-46,0,0,0,0,0,0,0
27297,1,1,3,2,4,0,0,0,0,0,0,-67,-82,-79,-63,-79,-44,0,0,0,0,0,0,1
27298,4,1,1,2,3,0,0,2,3,2,2,-67,-82,-79,-63,-79,-44,0,0,0,0,0,0,1
27299,24,1,1,2,3,-1,-1,-1,-1,-1,-1,-60,-71,-78,-56,-76,-46,8,1,6,5,1,0,0
27300,14,1,2,1,4,0,0,0,0,0,0,-49,-63,-68,-54,-69,-36,0,0,0,0,0,0,0
27301,2,1,2,2,3,0,0,0,0,-1,0,-64,-80,-78,-67,-78,-43,0,0,0,3,0,0,0
27302,49,1,1,1,3,0,0,0,0,0,0,0,-9,-41,-8,-19,-2,3,1,2,2,4,0,0
27303,11,1,1,2,3,0,0,0,0,0,0,-58,-73,-74,-53,-66,-39,0,0,0,1,1,0,0
27304,19,1,1,2,3,-2,-2,-2,-2,-1,0,-67,-85,-81,-63,-72,-38,0,0,2,9,11,1,0
27305,33,1,3,1,4,0,0,0,0,0,0,-50,-64,-69,-46,-61,-30,0,0,0,0,0,0,0
27306,1,1,2,2,4,0,-1,-1,0,0,0,-66,-85,-79,-63,-79,-44,0,1,0,0,0,0,0
27307,1,1,2,1,3,0,0,0,0,0,0,-67,-84,-81,-65,-82,-46,0,0,0,0,0,0,0
27308,1,1,3,2,3,1,2,2,2,2,2,-67,-82,-79,-63,-79,-44,0,0,0,0,0,0,0
27309,21,1,1,2,3,0,0,-1,-1,-1,0,-67,-84,-81,-65,-59,-30,0,0,1,19,0,0,0
27310,1,1,2,1,3,0,0,0,0,0,0,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
27311,27,1,2,1,3,-1,3,2,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
27312,39,1,1,1,4,-1,-1,-1,-1,-2,-2,-63,-74,-76,-67,-83,-47,6,2,0,0,0,0,0
27313,30,1,1,2,4,0,0,0,0,0,0,-15,-33,-51,-13,-25,-1,1,0,1,1,2,4,0
27314,2,1,1,1,3,0,0,0,0,0,0,-64,-80,-78,-62,-77,-42,0,0,0,0,0,0,1
27315,7,1,2,2,3,0,0,0,0,0,0,-57,-71,-74,-54,-74,-40,0,0,0,0,1,0,0
27316,1,1,5,2,4,0,0,0,0,0,0,-68,-84,-80,-65,-81,-46,0,0,0,0,0,0,0
27317,6,1,3,3,4,0,0,0,0,0,0,-58,-73,-75,-58,-73,-40,0,0,0,0,0,0,0
27318,38,1,1,2,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-46,0,0,0,0,1,0,0
27319,33,1,3,1,4,0,0,2,2,0,0,-25,-35,-51,-15,-27,-1,2,1,0,1,6,2,0
27320,17,1,1,1,4,1,2,2,2,2,0,-49,-63,-68,-44,-59,-29,0,0,0,0,1,0,1
27321,9,1,1,1,3,0,0,0,0,0,0,-64,-79,-78,-61,-77,-42,0,0,0,0,0,5,1
27322,35,1,2,2,3,-2,-2,-2,-2,-2,-2,-69,-81,-81,-68,-80,-47,2,0,0,4,0,0,0
27323,4,1,3,2,4,0,0,0,2,0,0,-61,-76,-76,-57,-79,-44,0,0,0,0,0,0,0
27324,35,1,2,2,3,0,0,-1,-1,0,0,-59,-77,-78,-54,-66,-44,2,2,7,5,0,0,0
27325,4,1,2,2,3,0,0,0,0,0,0,-65,-81,-80,-64,-79,-44,0,0,0,0,0,0,0
27326,14,1,2,1,3,0,0,0,0,0,0,-47,-62,-68,-41,-55,-25,1,0,3,0,1,0,0
27327,1,1,3,1,3,0,0,0,0,-1,0,-66,-82,-79,-72,-79,-44,0,0,0,7,0,0,0
27328,14,1,1,1,4,0,0,0,0,0,0,-43,-62,-67,-42,-56,-26,0,0,0,1,1,1,1
27329,4,1,3,1,4,0,0,0,0,0,0,-62,-77,-76,-58,-73,-39,0,0,0,0,0,0,0
27330,49,1,2,1,4,-1,-1,0,0,0,-1,-69,-85,-80,-65,-81,-47,0,0,0,0,0,0,0
27331,27,1,2,1,3,-2,-2,-2,-2,-2,-2,-69,-84,-81,-66,-82,-46,0,0,0,0,0,0,0
27332,26,1,2,1,4,0,0,0,2,0,0,-42,-56,-63,-37,-58,-27,0,0,0,0,1,0,0
27333,10,1,2,2,4,0,0,2,2,0,0,-60,-75,-75,-56,-71,-30,0,0,0,0,12,0,0
27334,27,1,2,2,3,0,0,0,0,0,0,-46,-61,-69,-45,-60,-30,0,0,0,0,0,0,0
27335,19,1,2,1,3,-1,-1,-1,-1,0,0,-69,-85,-81,-64,-79,-44,0,0,1,1,0,1,0
27336,2,1,2,2,3,2,2,2,0,0,0,-65,-80,-78,-61,-79,-47,0,0,0,0,0,0,1
27337,12,1,3,1,4,0,0,0,0,0,0,-48,-61,-67,-43,-63,-32,0,0,0,0,0,1,0
27338,43,1,1,2,3,-1,-1,-1,-1,0,-1,-69,-82,-81,-64,-82,-44,1,0,1,0,4,0,0
27339,16,1,2,1,3,1,2,0,0,0,0,-56,-71,-73,-51,-66,-33,0,0,0,0,1,0,0
27340,4,1,1,2,3,0,0,0,0,0,0,-61,-77,-76,-58,-79,-44,0,0,0,0,0,0,0
27341,11,1,3,1,4,-1,-1,0,0,0,0,-64,-73,-74,-54,-69,-38,7,0,0,0,0,0,0
27342,49,1,1,2,3,0,0,0,0,0,0,-61,-77,-77,-62,-78,-44,0,0,0,0,0,0,0
27343,11,1,1,2,3,-1,-1,-1,-1,-1,-2,-67,-85,-80,-66,-83,-47,0,0,0,0,0,0,0
27344,17,1,2,1,3,0,0,0,0,0,0,-58,-72,-73,-52,-66,-34,1,0,0,0,0,0,0
27345,34,1,1,2,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-65,-83,-47,0,0,0,0,0,0,1
27346,1,1,2,2,3,0,0,-1,0,0,0,-68,-85,-80,-64,-79,-44,0,0,0,0,0,0,0
27347,15,1,2,1,3,0,0,0,0,0,2,-67,-82,-80,-63,-79,-44,0,0,0,0,0,0,1
27348,28,1,1,1,3,-2,-2,-2,-2,-2,-2,-69,-85,-80,-66,-83,-47,0,0,0,0,0,0,0
27349,17,1,2,2,3,-1,-1,-1,2,-1,-1,-69,-85,-81,-66,-82,-47,0,0,0,0,0,3,0
27350,19,1,1,2,3,-1,-1,-1,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
27351,20,1,2,1,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
27352,6,1,2,2,3,1,-1,0,0,0,0,-69,-83,-80,-64,-79,-45,1,0,0,0,0,0,0
27353,27,1,2,2,3,2,2,2,2,0,0,-41,-54,-63,-36,-49,-21,1,0,0,0,1,1,1
27354,11,1,3,2,3,1,-2,-2,-2,-2,-2,-70,-86,-82,-67,-83,-47,0,0,0,0,0,0,1
27355,25,1,1,2,4,-1,-1,-2,-1,0,-1,-68,-86,-82,-66,-82,-46,0,0,0,0,1,0,0
27356,33,1,1,2,3,0,0,0,0,0,0,-10,-22,-45,-4,-19,0,1,0,1,1,2,2,0
27357,25,1,1,2,2,0,0,0,0,0,0,-60,-76,-76,-58,-73,-40,0,0,0,0,0,0,0
27358,13,1,1,2,2,0,0,0,0,0,0,-64,-79,-78,-60,-75,-41,0,0,0,0,0,0,0
27359,13,1,2,1,3,1,-1,0,0,0,0,-49,-84,-80,-63,-79,-43,1,0,0,0,5,7,0
27360,19,1,2,1,3,1,2,2,2,0,0,-37,-50,-60,-32,-45,-16,1,0,0,1,3,0,0
27361,4,1,2,2,4,0,0,0,0,0,0,-64,-82,-79,-63,-79,-44,0,0,0,0,0,0,1
27362,12,1,2,2,2,0,0,0,-2,-2,-2,-66,-83,-81,-67,-83,-47,0,0,0,0,0,0,0
27363,12,1,1,2,2,0,0,0,-2,-2,-2,-57,-76,-81,-67,-83,-47,0,0,0,0,0,0,0
27364,4,1,2,2,2,0,0,0,2,0,0,-65,-80,-78,-61,-77,-42,0,0,0,0,0,0,0
27365,1,1,3,1,2,0,0,0,2,0,0,-66,-82,-79,-63,-79,-45,0,0,0,0,0,1,0
27366,38,1,1,2,2,0,0,0,0,0,0,-66,-82,-78,-61,-78,-46,0,0,0,2,1,0,0
27367,4,1,2,2,2,2,2,2,2,2,0,-61,-77,-76,-58,-74,-40,0,0,0,0,0,0,0
27368,2,1,2,2,2,1,2,0,0,0,0,-65,-81,-79,-62,-77,-43,0,0,0,0,0,0,0
27369,23,1,2,1,3,-2,-1,0,0,0,0,-67,-84,-68,-48,-63,-32,0,7,0,0,0,0,0
27370,17,1,1,2,3,-1,-1,-1,-1,-1,-1,-68,-85,-80,-66,-81,-46,0,0,0,1,0,1,0
27371,41,1,1,2,3,-2,-2,-2,-2,-2,-2,-68,-72,-79,-65,-80,-40,4,1,1,1,10,4,0
27372,11,1,1,2,3,2,0,0,0,0,0,-60,-76,-76,-57,-71,-38,0,0,0,0,0,0,1
27373,44,1,1,2,3,-1,-1,-1,-1,-1,-1,-67,-85,-81,-66,-83,-46,0,0,0,0,1,0,0
27374,1,1,1,2,3,0,0,0,-2,-2,-2,-66,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
27375,35,1,2,1,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-82,-46,0,0,0,0,0,0,1
27376,34,1,2,2,4,0,0,0,0,-1,-1,-65,-80,-78,-67,-82,-47,0,0,0,0,0,0,0
27377,17,1,3,2,4,0,0,0,0,0,0,-39,-52,-68,-42,-56,-26,0,0,2,0,1,1,0
27378,40,1,2,1,4,0,0,0,0,-1,0,-1,-10,-37,10,-82,-47,1,1,2,0,0,0,0
27379,4,1,3,1,3,0,0,0,0,0,0,-62,-77,-76,-57,-79,-44,0,0,0,0,0,0,0
27380,42,1,3,1,3,0,0,0,0,0,0,-63,-78,-76,-57,-77,-42,0,0,0,0,0,0,0
27381,19,1,3,3,4,-1,-1,-1,-1,0,0,-68,-84,-81,-65,-75,-47,0,0,1,5,0,0,0
27382,17,1,1,2,3,0,0,0,0,0,0,-60,-77,-77,-59,-79,-44,0,0,0,0,0,0,0
27383,19,1,1,1,3,0,0,0,0,-1,0,-64,-80,-79,-59,-53,-26,1,0,3,25,2,12,0
27384,15,1,2,1,3,2,2,2,0,0,0,-42,-55,-65,-37,-51,-32,0,0,0,1,1,0,1
27385,9,1,2,1,4,0,0,0,0,0,0,-57,-71,-73,-52,-67,-35,0,0,0,0,0,0,0
27386,13,1,2,2,4,2,0,0,0,0,0,-55,-69,-72,-50,-65,-33,0,0,0,0,0,0,1
27387,11,1,2,1,4,-1,-1,-2,-1,-1,-1,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
27388,35,1,1,2,3,1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
27389,11,1,1,1,4,0,0,0,0,0,-1,-49,-75,-75,-56,-79,-31,0,0,0,0,25,0,1
27390,30,1,1,1,3,-1,-1,-1,-1,-1,-1,-61,-84,-80,-66,-81,-46,0,1,0,1,1,1,0
27391,17,1,1,1,4,-2,-2,-2,-2,-2,-2,-67,-83,-80,-64,-79,-45,1,1,1,2,3,2,0
27392,15,1,2,1,4,0,0,0,0,0,0,-49,-64,-69,-47,-62,-30,0,0,0,0,0,0,0
27393,4,1,2,1,4,2,0,0,0,0,0,-56,-78,-77,-59,-79,-44,0,0,0,1,0,0,1
27394,29,1,2,1,4,0,0,0,0,0,0,-65,-80,-78,-61,-76,-41,0,0,0,0,1,0,0
27395,49,1,3,1,4,0,0,0,0,0,0,-59,-75,-77,-59,-75,-43,0,0,0,0,1,0,0
27396,22,1,2,1,3,1,-1,2,0,0,-1,-70,-82,-81,-66,-82,-46,2,0,0,0,1,0,0
27397,29,1,3,1,4,-1,-1,-1,2,-1,0,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
27398,17,1,2,2,4,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
